 #Only print out G elements for debugging if printlevel>2
 1881      -0.03805144       0.01389531      -0.03607440      -0.05054505       0.00049023       0.00043416       0.03477907       0.04125003       0.00586156       0.00160322      -0.01382334      -0.01681597      -0.01309707      -0.00221406       0.06535803       0.06258839      -0.04184181      -0.01829165
 1882      -0.04177689       0.02440830      -0.03743742      -0.05289493       0.00326072      -0.00428926       0.03313160       0.03751926       0.00537250       0.00686544      -0.02047322      -0.01298882      -0.01189391      -0.00394698       0.06481986       0.06382382      -0.04302582      -0.01500303
 1883      -0.04578960       0.03396614      -0.03797703      -0.05265081       0.00798427      -0.00961848       0.03098012       0.03348913       0.00462721       0.01150043      -0.02657924      -0.00948666      -0.01042326      -0.00576236       0.06436399       0.06380195      -0.04521653      -0.01146514
 1884      -0.05009786       0.04261930      -0.03773613      -0.04981354       0.01463529      -0.01549484       0.02830203       0.02915328       0.00360665       0.01554572      -0.03216892      -0.00629393      -0.00867899      -0.00765854       0.06399108       0.06252199      -0.04839870      -0.00769243
 1885      -0.05462033       0.05047481      -0.03680449      -0.04459764       0.02302443      -0.02181065       0.02509726       0.02450519       0.00231477       0.01904445      -0.03726931      -0.00339159      -0.00667573      -0.00962548       0.06368917       0.06008364      -0.05247203      -0.00371253
 1886      -0.05918118       0.05769789      -0.03531704      -0.03744287       0.03279218      -0.02841376       0.02139003       0.01953588       0.00078253       0.02204458      -0.04190569      -0.00075763      -0.00445124      -0.01164438       0.06343296       0.05669280      -0.05724768       0.00043407
 1887      -0.06351641       0.06450661      -0.03344542      -0.02900111       0.04342043      -0.03511795       0.01722832       0.01423232      -0.00093086       0.02459778      -0.04610062       0.00163179      -0.00206671      -0.01368781       0.06318453       0.05265590      -0.06245390       0.00469524
 1888      -0.06729080       0.07116121      -0.03138622      -0.02009990       0.05426261      -0.04171732       0.01268081       0.00857562      -0.00273984       0.02675819      -0.04987406       0.00380152       0.00039563      -0.01572087       0.06289560       0.04836375      -0.06775092       0.00900982
 1889      -0.07012572       0.07794633      -0.02934425      -0.01168104       0.06459128      -0.04800411       0.00783134       0.00254072      -0.00453788       0.02858069      -0.05324385       0.00577620       0.00283751      -0.01770323       0.06251122       0.04426380      -0.07275463       0.01331115
 1890      -0.07163743       0.08514814      -0.02751316      -0.00471734       0.07366148      -0.05378823       0.00277143      -0.00390278      -0.00620658       0.03011928      -0.05622705       0.00757916       0.00515279      -0.01959205       0.06197446       0.04082230      -0.07706849       0.01753165
 1891      -0.07147988       0.09302735      -0.02605572      -0.00011467       0.08078381      -0.05891622      -0.00240923      -0.01078831      -0.00762779       0.03142480      -0.05884120       0.00923122       0.00723737      -0.02134564       0.06123249       0.03847906      -0.08032061       0.02160811
 1892      -0.06938965       0.10179075      -0.02508573       0.00138951       0.08539908      -0.06328692      -0.00763212      -0.01814762      -0.00869732       0.03254279      -0.06110569       0.01074977       0.00900091      -0.02292719       0.06024207       0.03760000      -0.08220218       0.02548695
 1893      -0.06522527       0.11156476      -0.02465450      -0.00067966       0.08714692      -0.06686193      -0.01283893      -0.02600473      -0.00933894       0.03351123      -0.06304248       0.01214798       0.01037802      -0.02430871       0.05897502       0.03843182      -0.08250376       0.02912915
 1894      -0.05899778       0.12237420      -0.02474312      -0.00646073       0.08592014      -0.06967075      -0.01799832      -0.03436829      -0.00951663       0.03435894      -0.06467680       0.01343479       0.01133866      -0.02547440       0.05742231       0.04106536      -0.08114573       0.03251437
 1895      -0.05088552       0.13413118      -0.02526372      -0.01571484       0.08189637      -0.07180871      -0.02310981      -0.04322390      -0.00924305       0.03510484      -0.06603766       0.01461536       0.01189502      -0.02642350       0.05559723       0.04541318      -0.07819835       0.03564413
 1896      -0.04122913       0.14663467      -0.02606885      -0.02782608       0.07553885      -0.07342747      -0.02820356      -0.05252710      -0.00858228       0.03575761      -0.06715691       0.01569210       0.01210418      -0.02717163       0.05353531       0.05120505      -0.07388696       0.03854282
 1897      -0.03050804       0.15958154      -0.02696822      -0.04184442       0.06756601      -0.07471957      -0.03333534      -0.06219742      -0.00764597       0.03631633      -0.06806780       0.01666589       0.01206588      -0.02775062       0.05129143       0.05800276      -0.06858126       0.04125684
 1898      -0.01929870       0.17259279      -0.02775281      -0.05657274       0.05888919      -0.07589950      -0.03857744      -0.07211629      -0.00658256       0.03677256      -0.06880401       0.01753772       0.01191466      -0.02820706       0.04893556       0.06523619      -0.06276848       0.04385234
 1899      -0.00821861       0.18525109      -0.02822238      -0.07068782       0.05052329      -0.07718224      -0.04400647      -0.08212949      -0.00556032       0.03711289      -0.06939854       0.01831004       0.01180735      -0.02859918       0.04654611       0.07225646      -0.05701097       0.04641094
 1900       0.00213661       0.19714343      -0.02821294      -0.08288474       0.04347711      -0.07876112      -0.04968769      -0.09205298      -0.00474597       0.03732219      -0.06988209       0.01898782       0.01190665      -0.02899208       0.04420122       0.07840188      -0.05189041       0.04902331
 1901       0.01125616       0.20790394      -0.02762010      -0.09202396       0.03863824      -0.08078767      -0.05565941      -0.10168291      -0.00428214       0.03738627      -0.07028121       0.01957874       0.01236248      -0.02945139       0.04196968       0.08306789      -0.04794527       0.05178103
 1902       0.01876492       0.21725251      -0.02641460      -0.09726643       0.03666672      -0.08335686      -0.06191767      -0.11080825      -0.00426686       0.03729527      -0.07061772       0.02009298       0.01329434      -0.03003668       0.03990285       0.08577568      -0.04560955       0.05476769
 1903       0.02446232       0.22502695      -0.02464761      -0.09818319       0.03790932      -0.08649989      -0.06840697      -0.11922909      -0.00473865       0.03704669      -0.07090892       0.02054346       0.01477554      -0.03079487       0.03802852       0.08623314      -0.04515763       0.05805048
 1904       0.02833487       0.23118696      -0.02244190      -0.09481367       0.04234825      -0.09018046      -0.07501174      -0.12676723      -0.00566968       0.03664616      -0.07116511       0.02094440       0.01682197      -0.03175289       0.03634560       0.08437330      -0.04666322       0.06166935
 1905       0.03054534       0.23580655      -0.01997183      -0.08767393       0.04959431      -0.09430111      -0.08155693      -0.13327899      -0.00696927       0.03610842      -0.07138944       0.02131071       0.01938770      -0.03291230       0.03482334       0.08037282      -0.04998045       0.06562946
 1906       0.03139968       0.23905382      -0.01743414      -0.07771090       0.05892647      -0.09871932      -0.08781754      -0.13866676      -0.00849769       0.03545815      -0.07157976       0.02165830       0.02236786      -0.03424717       0.03340521       0.07464627      -0.05475011       0.06989815
 1907       0.03128997       0.24114209      -0.01501186      -0.06619390       0.06937422      -0.10326302      -0.09353063      -0.14287747      -0.01008795       0.03472746      -0.07172681       0.02200254       0.02560909      -0.03570253       0.03201365       0.06780651      -0.06043054       0.07440202
 1908       0.03062808       0.24228165      -0.01284054      -0.05457060       0.07983148      -0.10775226      -0.09841542      -0.14590007      -0.01157278       0.03395395      -0.07181521       0.02235800       0.02892622      -0.03719725       0.03055930       0.06060519      -0.06635093       0.07903103
 1909       0.02977612       0.24263876      -0.01098168      -0.04429396       0.08919487      -0.11202430      -0.10220043      -0.14776200      -0.01281273       0.03317857      -0.07182732       0.02273834       0.03212522      -0.03863167       0.02895312       0.05385321      -0.07178635       0.08365032
 1910       0.02898505       0.24229140      -0.00940770      -0.03664225       0.09649760      -0.11595027      -0.10464721      -0.14851481      -0.01371927       0.03244091      -0.07174305       0.02315510       0.03502661      -0.03989634       0.02711696       0.04832685      -0.07603800       0.08811210
 1911       0.02835127       0.24120548      -0.00800359      -0.03256136       0.10102645      -0.11944860      -0.10557192      -0.14821912      -0.01426926       0.03177498      -0.07154176       0.02361673       0.03748781      -0.04088385       0.02499372       0.04467638      -0.07851382       0.09227221
 1912       0.02780458       0.23924990      -0.00658466      -0.03254739       0.10241345      -0.12249994      -0.10487184      -0.14694224      -0.01450915       0.03120680      -0.07120787       0.02412986       0.03942340      -0.04150452       0.02255663       0.04334602      -0.07880480       0.09601278
 1913       0.02712140       0.23620561      -0.00492747      -0.03658711       0.10066974      -0.12514076      -0.10253001      -0.14473895      -0.01454471       0.03074902      -0.07072848       0.02469772       0.04081388      -0.04169691       0.01981119       0.04451314      -0.07673263       0.09925324
 1914       0.02597136       0.23181809      -0.00281053      -0.04417027       0.09617828      -0.12746157      -0.09862178      -0.14165170      -0.01452122       0.03039986      -0.07009686       0.02532213       0.04170830      -0.04143995       0.01679550       0.04806253      -0.07237789       0.10196540
 1915       0.02398643       0.22586025      -0.00005526      -0.05436872       0.08963600      -0.12959712      -0.09331112      -0.13771429      -0.01459627       0.03014298      -0.06931425       0.02600528       0.04221702      -0.04076034       0.01357500       0.05359559      -0.06607671       0.10418064
