 # step, qF, pF if printlevel>2
   45      -0.25059917      -1.53610423      -0.09904328      -0.38316423
   46      -0.25254221      -0.93122437      -0.09024834       1.28059792
   47      -0.25608523       0.82092935      -0.08119576       1.35385881
   48      -0.26117231       1.56847006      -0.06970160      -0.21418015
   49      -0.26575297       0.44628199      -0.05468289      -1.51863305
   50      -0.26798122      -1.19067872      -0.03741862      -1.04312280
   51      -0.26829971      -1.45464878      -0.01974637       0.62502873
   52      -0.26825889      -0.08104518      -0.00163642       1.58129515
   53      -0.26823425       1.37465952       0.01845098       0.78553069
   54      -0.26689334       1.32985676       0.04181245      -0.85879999
   55      -0.26216705      -0.13507866       0.06823619      -1.57714760
   56      -0.25290208      -1.45067051       0.09613629      -0.63355472
   57      -0.23937694      -1.25730206       0.12423608       0.96202465
   58      -0.22183500       0.21967953       0.15244868       1.56790257
   59      -0.19944451       1.46910750       0.18075590       0.59017843
   60      -0.17096863       1.24967405       0.20813126      -0.97200902
   61      -0.13574486      -0.20128441       0.23268623      -1.57033249
   62      -0.09397607      -1.45118937       0.25236368      -0.63290471
   63      -0.04629744      -1.29187758       0.26547519       0.91513269
   64       0.00691198       0.10974719       0.27026080       1.57920739
   65       0.06497947       1.40354701       0.26372072       0.73165708
   66       0.12491144       1.35909127       0.24186831      -0.81105150
   67       0.18051754       0.02526580       0.20235744      -1.58267358
   68       0.22461020      -1.33191335       0.14692794      -0.85615753
   69       0.25248321      -1.43084811       0.08070298       0.67930148
   70       0.26306001      -0.17925915       0.00872042       1.57404536
   71       0.25608423       1.24174825      -0.06682027       0.98338837
   72       0.22773450       1.48954728      -0.14476546      -0.53615962
   73       0.17024800       0.32725175      -0.21865178      -1.54762491
   74       0.07934719      -1.14552828      -0.27190888      -1.08929751
   75      -0.03500240      -1.52698898      -0.28275418       0.40763749
   76      -0.14601077      -0.44730493      -0.23893379       1.51675301
   77      -0.22272978       1.06537975      -0.15027337       1.17124257
   78      -0.24977878       1.55610424      -0.04486452      -0.30524834
   79      -0.23533509       0.54314146       0.05105418      -1.49199143
   80      -0.19699788      -0.99981740       0.13080568      -1.23429335
   81      -0.13847577      -1.57100551       0.20213463       0.22571490
   82      -0.04458897      -0.60485103       0.26119663       1.46388995
   83       0.09263334       0.95453812       0.27488396       1.25847036
   84       0.24015270       1.56310788       0.20051369      -0.19456170
   85       0.32541880       0.60669277       0.03429682      -1.45047604
   86       0.28748540      -0.96293862      -0.16071090      -1.24229882
   87       0.13509737      -1.55685869      -0.28791494       0.23256018
   88      -0.05080437      -0.55495190      -0.29031109       1.47790283
   89      -0.18040405       1.02964369      -0.19235113       1.20387820
   90      -0.22237083       1.55503147      -0.06722978      -0.32702927
   91      -0.20769787       0.45282698       0.03362801      -1.52633804
   92      -0.17352130      -1.13392727       0.11243616      -1.11825392
   93      -0.11627410      -1.51513966       0.18921254       0.48380776
   94      -0.00856410      -0.26298680       0.24807701       1.56468875
   95       0.14297786       1.27474839       0.23521228       0.93716869
   96       0.27215877       1.40182622       0.11632521      -0.72547858
   97       0.29809704      -0.04086602      -0.07114458      -1.57589172
   98       0.19678843      -1.44023389      -0.23399350      -0.64131602
   99       0.02322413      -1.19412345      -0.29443884       1.03241015
  100      -0.13655623       0.43568033      -0.24334502       1.52031149
  101      -0.22887214       1.56663167      -0.12774044       0.23665535
  102      -0.25008900       0.86168195       0.00066970      -1.33191247
  103      -0.21740445      -0.86581097       0.11650997      -1.32987357
  104      -0.13958519      -1.56516447       0.20945296       0.25680011
  105      -0.02060601      -0.38727223       0.26086509       1.53641572
  106       0.11809072       1.25827517       0.24485741       0.96014536
  107       0.23241682       1.37400389       0.15334671      -0.78333792
  108       0.27942016      -0.19025875       0.01338351      -1.56989634
  109       0.24592702      -1.52278585      -0.12568053      -0.42882139
  110       0.15286348      -0.98037629      -0.22255056       1.24297988
  111       0.03473004       0.77460311      -0.26192015       1.38174249
  112      -0.08133806       1.57313998      -0.24834371      -0.18968709
  113      -0.17922642       0.42257191      -0.19130662      -1.52700390
  114      -0.24614062      -1.25207634      -0.09977872      -0.96994841
  115      -0.26921414      -1.37139618       0.01271386       0.79099459
  116      -0.24169009       0.21286316       0.12450530       1.56837533
  117      -0.17030408       1.53215500       0.21177320       0.39710211
  118      -0.07371875       0.94894131       0.25941168      -1.26720709
  119       0.02742156      -0.81132237       0.26575370      -1.35993014
  120       0.11874155      -1.56679932       0.23768608       0.23148786
  121       0.19242407      -0.38513379       0.18347924       1.53623190
  122       0.24338162       1.27107568       0.11042903       0.94444360
  123       0.26747393       1.36017108       0.02654467      -0.81038590
  124       0.26310717      -0.22370874      -0.05822569      -1.56727995
  125       0.23340683      -1.53207759      -0.13381980      -0.39923939
  126       0.18545627      -0.96171756      -0.19357635       1.25788155
  127       0.12679053       0.78576649      -0.23540630       1.37481266
  128       0.06306359       1.57220665      -0.25976599      -0.18908154
  129      -0.00154749       0.43801361      -0.26770410      -1.52167824
  130      -0.06342478      -1.23087737      -0.26056490      -0.99602201
  131      -0.11925562      -1.39655359      -0.24039309       0.74610014
  132      -0.16655099       0.14463688      -0.21022349       1.57676077
  133      -0.20438431       1.50953067      -0.17342647       0.47802448
  134      -0.23293586       1.02404903      -0.13260608      -1.20768922
  135      -0.25253756      -0.72127212      -0.08975725      -1.40959753
  136      -0.26379698      -1.57824292      -0.04676180       0.12812087
  137      -0.26777554      -0.47971236      -0.00508821       1.50903114
  138      -0.26564929       1.21834878       0.03434593       1.01139145
  139      -0.25850351       1.39167016       0.07112746      -0.75525436
  140      -0.24695095      -0.19177059       0.10509065      -1.57169416
  141      -0.23146031      -1.53456745       0.13563615      -0.39009278
  142      -0.21315675      -0.91144135       0.16220402       1.29482065
  143      -0.19324923       0.89338144       0.18508462       1.30740187
  144      -0.17227692       1.53488996       0.20496129      -0.38918531
  145      -0.15016428       0.15093870       0.22228742      -1.57616095
  146      -0.12669512      -1.43813230       0.23677862      -0.66234359
  147      -0.10253373      -1.09066862       0.24781420       1.14784614
  148      -0.07882324       0.74616083       0.25577015       1.39665403
  149      -0.05582758       1.55833304       0.26164533      -0.28118485
  150      -0.03306336       0.19805999       0.26595211      -1.57097898
  151      -0.01006705      -1.44500537       0.26833770      -0.64721929
  152       0.01261092      -1.03053539       0.26809190       1.20208049
  153       0.03383028       0.87082619       0.26563589       1.32249228
  154       0.05350080       1.50797019       0.26210708      -0.48322318
  155       0.07231621      -0.07164709       0.25793459      -1.58181305
  156       0.09071687      -1.54773043       0.25265821      -0.33392665
  157       0.10806254      -0.70797244       0.24569601       1.41624856
  158       0.12337741       1.20244378       0.23772824       1.03025625
  159       0.13692772       1.28578142       0.22986997      -0.92423690
  160       0.14951807      -0.60126616       0.22229597      -1.46483301
  161       0.16141795      -1.56293726       0.21445327       0.25342465
  162       0.17188475      -0.10042229       0.20604019       1.58017204
  163       0.18036082       1.52016870       0.19796981       0.44317841
  164       0.18748331       0.75956563       0.19101483      -1.38940732
  165       0.19392896      -1.19701805       0.18499123      -1.03651012
  166       0.19967555      -1.26363877       0.17932524       0.95405766
  167       0.20399410       0.67273173       0.17406342       1.43336970
  168       0.20683891       1.54063177       0.17006508      -0.36577580
  169       0.20889817      -0.04642692       0.16754183      -1.58276996
  170       0.21050778      -1.55984599       0.16607925      -0.27208051
  171       0.21136595      -0.57713650       0.16522848       1.47443712
  172       0.21095168       1.33130714       0.16529736       0.85722557
  173       0.20957256       1.10200818       0.16674141      -1.13705259
  174       0.20764083      -0.90019014       0.16934786      -1.30264932
  175       0.20519999      -1.45235597       0.17267971       0.63069611
  176       0.20184810       0.33949514       0.17649210       1.54656930
  177       0.19745186       1.58297942       0.18109781      -0.03789883
  178       0.19236232       0.26261263       0.18647378      -1.56150060
  179       0.18673393      -1.48446162       0.19231478      -0.55096346
  180       0.18052103      -0.81704964       0.19826133       1.35630538
  181       0.17348018       1.18327944       0.20428222       1.05216852
  182       0.16582013       1.24921964       0.21047984      -0.97297937
  183       0.15774533      -0.73412183       0.21664994      -1.40295157
  184       0.14939508      -1.51018155       0.22260045       0.47594550
  185       0.14072292       0.20775937       0.22812602       1.56971859
  186       0.13178697       1.58222592       0.23334617       0.06153863
  187       0.12283773       0.32370644       0.23818144      -1.54997414
  188       0.11400849      -1.47666751       0.24258974      -0.57153041
  189       0.10544177      -0.79901980       0.24644265       1.36702040
  190       0.09710723       1.22645785       0.24978775       1.00150574
  191       0.08922579       1.17560742       0.25270994      -1.06073510
  192       0.08189256      -0.87573800       0.25520746      -1.31919524
  193       0.07528396      -1.43131093       0.25728225       0.67714693
  194       0.06934648       0.47028047       0.25888047       1.51196365
  195       0.06414455       1.56194249       0.26019533      -0.25992996
  196       0.05979922      -0.05035627       0.26125270      -1.58261153
  197       0.05644648      -1.57581774       0.26209117      -0.15480632
  198       0.05405902      -0.35255000       0.26253551       1.54365996
  199       0.05245160       1.48834619       0.26275923       0.54043909
  200       0.05176743       0.71646334       0.26291208      -1.41205726
  201       0.05217379      -1.31699682       0.26300025      -0.87901451
  202       0.05371697      -1.02689160       0.26270463       1.20524977
  203       0.05594366       1.07870889       0.26200951       1.15915572
  204       0.05886923       1.27493062       0.26130162      -0.93906615
  205       0.06282371      -0.78801665       0.26063012      -1.37338407
  206       0.06801974      -1.45386168       0.25953193       0.62717167
  207       0.07380502       0.45797656       0.25762277       1.51573950
  208       0.07980601       1.55819524       0.25552248      -0.28179978
  209       0.08654917      -0.10027843       0.25357221      -1.58024630
  210       0.09457135      -1.58107667       0.25122285      -0.08476270
  211       0.10323788      -0.27150001       0.24758817       1.55992120
  212       0.11152738       1.51580927       0.24327393       0.45797898
  213       0.11995992       0.64162988       0.23921465      -1.44766168
  214       0.12956599      -1.35486604       0.23500398      -0.81936739
  215       0.14008672      -0.98799468       0.22924531       1.23722303
  216       0.14985596       1.09465265       0.22201610       1.14412475
  217       0.15884675       1.28362623       0.21493397      -0.92731459
  218       0.16859897      -0.73645505       0.20816675      -1.40175013
  219       0.17963526      -1.49389934       0.20005497       0.52441984
  220       0.19012954       0.29423539       0.18962034       1.55574591
  221       0.19885665       1.58275951       0.17863769      -0.04961071
  222       0.20740023       0.20410766       0.16839536      -1.57034802
  223       0.21731950      -1.51508245       0.15751428      -0.45992295
  224       0.22749113      -0.71001429       0.14390623       1.41507842
  225       0.23543418       1.26963268       0.12834094       0.94613385
  226       0.24162107       1.15895745       0.11329541      -1.07918305
  227       0.24843799      -0.84669568       0.09856546      -1.33817040
  228       0.25620085      -1.47395604       0.08160892       0.57809687
  229       0.26222071       0.28158887       0.06131666       1.55795177
  230       0.26476756       1.58311029       0.04014354       0.03304711
  231       0.26584977       0.35370701       0.01993673      -1.54364623
  232       0.26739290      -1.43674031      -0.00102977      -0.66582093
  233       0.26797095      -0.95386197      -0.02528876       1.26361829
  234       0.26427300       1.02929532      -0.05218694       1.20292157
  235       0.25595965       1.39902972      -0.07836642      -0.74168633
  236       0.24572488      -0.41226178      -0.10305380      -1.52907353
  237       0.23431204      -1.58252830      -0.12861705       0.05659495
  238       0.21904486      -0.30676878      -0.15638857       1.55321630
  239       0.19712844       1.43982583      -0.18384318       0.65824293
  240       0.16979946       0.97816662      -0.20729407      -1.24515846
  241       0.14005080      -0.97651080      -0.22672842      -1.24677135
  242       0.10785406      -1.44554512      -0.24415397       0.64668063
  243       0.07071252       0.27371332      -0.25922944       1.55945725
  244       0.02767220       1.57852148      -0.26825945       0.12076400
  245      -0.01807722       0.51306604      -0.26803231      -1.49787268
  246      -0.06281025      -1.31801461      -0.25944814      -0.87784773
  247      -0.10616280      -1.18894971      -0.24447843       1.04613276
  248      -0.14906577       0.69707667      -0.22244006       1.42176404
  249      -0.19015473       1.55591393      -0.19068581      -0.29266725
  250      -0.22486950       0.13983032      -0.14832448      -1.57699305
  251      -0.24924525      -1.47761452      -0.09851124      -0.56909413
  252      -0.26295468      -0.96079117      -0.04496764       1.25886664
  253      -0.26661366       0.93236974       0.01108363       1.28004404
  254      -0.25895923       1.49531229       0.06927863      -0.52079022
  255      -0.23722740      -0.05670979       0.12734146      -1.58218759
  256      -0.20012711      -1.52651859       0.17999454      -0.41992053
  257      -0.15020780      -0.86472306       0.22195168       1.32644646
  258      -0.09140561       0.99442530       0.25086329       1.23242182
  259      -0.02631306       1.48198865       0.26565385      -0.55810885
  260       0.04289321      -0.05886161       0.26436086      -1.58235121
  261       0.11252594      -1.51731746       0.24419290      -0.45221257
  262       0.17614202      -0.91992369       0.20350909       1.28853803
  263       0.22621173       0.91631329       0.14450987       1.29125786
  264       0.25747338       1.52159604       0.07244464      -0.43845807
  265       0.26694109       0.09278364      -0.00712526      -1.58085725
  266       0.25229022      -1.45855138      -0.08839564      -0.61660628
  267       0.21199464      -1.07124094      -0.16419965       1.16600740
  268       0.14662879       0.73566402      -0.22542723       1.40196684
  269       0.06120949       1.56828564      -0.26193190      -0.21717907
  270      -0.03397234       0.32851707      -0.26615957      -1.54890571
  271      -0.12627084      -1.34463972      -0.23582905      -0.83631451
  272      -0.20333538      -1.24482053      -0.17318450       0.97883592
  273      -0.25358447       0.49492747      -0.08434374       1.50421279
  274      -0.26714171       1.58267917       0.02020482       0.04894404
  275      -0.23768645       0.58712434       0.12542413      -1.47040397
  276      -0.16543188      -1.18078976       0.21235935      -1.05465941
  277      -0.06053370      -1.39516612       0.26196209       0.74850613
  278       0.05758731       0.22536167       0.26174069       1.56729535
  279       0.16557262       1.54972092       0.20967246       0.32562153
  280       0.24118015       0.83760348       0.11401272      -1.34398090
  281       0.26687569      -0.97464288      -0.00784230      -1.24812645
  282       0.23347944      -1.50689847      -0.13118271       0.48639061
  283       0.14363293      -0.06133390      -0.22734960       1.58207040
  284       0.01479261       1.46430133      -0.26932985       0.60175061
  285      -0.12099151       1.06898109      -0.24105334      -1.16771888
  286      -0.22531366      -0.72817254      -0.14657752      -1.40589599
  287      -0.26720590      -1.57095585      -0.01100338       0.19904572
  288      -0.23354598      -0.35489789       0.12783812       1.54343409
  289      -0.13217823       1.32642762       0.23051219       0.86545947
  290       0.01004798       1.26966927       0.26592595      -0.94665661
  291       0.15261614      -0.45120886       0.21959614      -1.51786839
  292       0.24998616      -1.58013131       0.10005254      -0.09860625
  293       0.26463901      -0.63526497      -0.05806127       1.44984923
  294       0.18424248       1.14414305      -0.19961925       1.09369931
  295       0.03403901       1.41919251      -0.26882686      -0.70107407
  296      -0.12900896      -0.17470530      -0.23608733      -1.57357061
  297      -0.24103595      -1.53948864      -0.11359687      -0.37150126
  298      -0.25919714      -0.87226979       0.05072604       1.32227852
  299      -0.17710657       0.94923461       0.19416533       1.26843167
  300      -0.02482962       1.51415935       0.26194369      -0.46597311
  301       0.14109622       0.06945675       0.22457158      -1.58235961
  302       0.25332772      -1.46761445       0.08968862      -0.59407798
  303       0.25662176      -1.04785848      -0.09243624       1.18601299
  304       0.13777566       0.77227248      -0.23921593       1.38073136
  305      -0.05349821       1.55777008      -0.27222711      -0.27463454
  306      -0.21977419       0.25109376      -0.16722003      -1.56195894
  307      -0.27129813      -1.39501508       0.02183380      -0.74759091
  308      -0.18350820      -1.16163104       0.19283084       1.07647072
  309      -0.00926637       0.64156190       0.25941087       1.44915406
  310       0.16033291       1.57972309       0.19713329      -0.13765427
  311       0.24778201       0.38056314       0.04340299      -1.53977902
  312       0.21663524      -1.33435500      -0.13104776      -0.85698888
  313       0.07592630      -1.24041952      -0.24784855       0.98650985
  314      -0.11740746       0.53461947      -0.24160729       1.49031932
  315      -0.26297219       1.58120386      -0.09444119      -0.02762155
  316      -0.26012383       0.48071610       0.12638784      -1.50475972
  317      -0.08802330      -1.26987484       0.28234452      -0.93754350
  318       0.14963602      -1.29578014       0.25704598       0.90084803
  319       0.28713647       0.43489010       0.06070238       1.51781631
  320       0.23040301       1.57853693      -0.16626431       0.08083146
  321       0.03296445       0.59252325      -0.26855427      -1.46790219
  322      -0.16104619      -1.19327027      -0.19761032      -1.04410518
  323      -0.23874182      -1.38284291      -0.02505605       0.78048598
  324      -0.18193703       0.27303659       0.13938099       1.56587036
  325      -0.03906555       1.56670214       0.22175526       0.27163262
  326       0.12382071       0.78843384       0.19310780      -1.38013779
  327       0.23455125      -1.02457993       0.05631788      -1.21288213
  328       0.21875130      -1.48991755      -0.13741279       0.54078770
  329       0.04975015      -0.01264513      -0.27326594       1.58168188
  330      -0.18634123       1.47310757      -0.23084909       0.56655042
  331      -0.31274951       1.04983756      -0.00281277      -1.17433155
  332      -0.20379111      -0.72010020       0.25229884      -1.39832052
  333       0.07639996      -1.56279483       0.32129100       0.16627840
  334       0.30178833      -0.41582672       0.13344149       1.51566279
  335       0.28242676       1.25591512      -0.15755527       0.94716680
  336       0.04226353       1.35040454      -0.30795650      -0.81167825
  337      -0.20716163      -0.23970362      -0.20713551      -1.56068857
  338      -0.26847050      -1.53681919       0.03453499      -0.37941821
  339      -0.12708102      -0.95074841       0.20980713       1.27080336
  340       0.07071450       0.79368350       0.20666354       1.37890787
  341       0.17691152       1.58473339       0.07543848      -0.17513543
  342       0.15769783       0.48434261      -0.06385815      -1.52167493
  343       0.06849635      -1.18850139      -0.14023081      -1.06871089
  344      -0.03708987      -1.46714651      -0.14982827       0.63458316
  345      -0.13620398      -0.04449148      -0.09623790       1.59663240
  346      -0.18923774       1.42174954       0.02953121       0.72179179
  347      -0.12373092       1.26255274       0.18821860      -0.96657175
  348       0.07995204      -0.31496752       0.25274965      -1.55227226
  349       0.29199771      -1.52355337       0.10208000      -0.40266843
  350       0.29021483      -1.03485170      -0.20803076       1.17499539
  351      -0.01335765       0.57661223      -0.40787933       1.44222194
  352      -0.39742300       1.53132085      -0.23683175       0.14164083
  353      -0.46252889       0.81743338       0.24049308      -1.28025978
  354      -0.03510458      -0.74852275       0.58400480      -1.29477828
  355       0.54550321      -1.46481484       0.36257187       0.06576420
  356       0.65310555      -0.60012661      -0.33103903       1.29720710
  357       0.02963972       0.85114039      -0.81654989       1.08947682
  358      -0.78162251       1.29887855      -0.46296553      -0.25822938
  359      -0.85938661       0.32188732       0.51607995      -1.21265693
  360       0.04842233      -0.89986846       1.09140345      -0.75879050
  361       1.05060051      -0.99173804       0.51744047       0.47327290
  362       1.01599814       0.03588414      -0.69881963       1.02817518
  363      -0.10414424       0.90937900      -1.27295610       0.34756200
  364      -1.17537425       0.64467626      -0.56736541      -0.67824820
  365      -1.10433152      -0.36959163       0.72304956      -0.83671238
  366       0.03839285      -0.90768931       1.32415723       0.01632823
  367       1.14017835      -0.34222309       0.66869889       0.84543063
  368       1.16907913       0.64935404      -0.59792864       0.65811159
  369       0.13326316       0.88002227      -1.29321255      -0.33828363
  370      -0.99355106       0.04624548      -0.81298964      -0.96374170
  371      -1.21080626      -0.88404422       0.36711456      -0.44348528
  372      -0.37241428      -0.78343493       1.18831708       0.64379521
  373       0.75253472       0.27712498       0.96640727       1.00099023
  374       1.20324181       1.05059809      -0.05884454       0.15501577
  375       0.64069002       0.57622975      -0.99756453      -0.91726356
  376      -0.42622588      -0.62086346      -1.08775953      -0.91031346
  377      -1.11485678      -1.09714214      -0.29553900       0.21229626
  378      -0.89199672      -0.23732735       0.71189590       1.10465079
  379       0.03476524       0.93413478       1.13166910       0.65156886
  380       0.91917298       0.96362633       0.65091682      -0.61797183
  381       1.07184581      -0.21125296      -0.33679328      -1.12788367
  382       0.38349796      -1.12603137      -1.05620212      -0.22012707
  383      -0.60592206      -0.61178243      -0.94974666       0.96726093
  384      -1.12756115       0.68366613      -0.09944090       0.91123725
  385      -0.77193037       1.08488678       0.83805017      -0.32226301
  386       0.19446678       0.06439660       1.13178900      -1.12076662
  387       1.02431768      -1.02719631       0.54041356      -0.42735520
  388       1.06105177      -0.72824820      -0.48750298       0.82776799
  389       0.25997945       0.55438316      -1.14683470       0.94279933
  390      -0.75678939       1.06043818      -0.90775811      -0.24031881
  391      -1.18361919       0.08441051       0.04978491      -1.08096016
  392      -0.68006658      -1.01052006       0.96937653      -0.39459359
  393       0.35274154      -0.66894835       1.12667244       0.85890754
  394       1.10178395       0.63914280       0.40811498       0.88884507
  395       0.99298053       1.03841420      -0.61568053      -0.36832256
  396       0.12613293      -0.06803494      -1.15522078      -1.10632488
  397      -0.82680279      -1.08817000      -0.80939453      -0.23706931
  398      -1.14415717      -0.52226639       0.14780357       0.98758812
  399      -0.59236756       0.81555479       0.98807609       0.76597015
  400       0.40756768       0.95184711       1.07748458      -0.58816430
  401       1.09909018      -0.32429563       0.34947942      -1.06945300
  402       0.95834786      -1.11410211      -0.64612173       0.04372642
  403       0.08875938      -0.23429411      -1.15581657       1.08643651
  404      -0.85373830       0.99187548      -0.78983235       0.49245899
  405      -1.15277596       0.71663876       0.17912886      -0.83933609
  406      -0.57756213      -0.63952319       1.01646476      -0.89624955
  407       0.43559277      -1.02344608       1.08586102       0.40343364
  408       1.11905823       0.14225139       0.33877704       1.09166631
  409       0.96511533       1.09502725      -0.65667463       0.13147372
  410       0.10063043       0.40244563      -1.16082495      -1.02928401
  411      -0.83115317      -0.89407174      -0.81423079      -0.65259785
  412      -1.15662720      -0.86286594       0.11896692       0.69466538
  413      -0.65172120       0.44228632       0.96281101       1.01571057
  414       0.31438561       1.09705769       1.11949803      -0.15292740
  415       1.05543236       0.15392033       0.48787832      -1.09698563
  416       1.05851788      -1.01015797      -0.47993844      -0.45587074
  417       0.33461043      -0.72791018      -1.11215727       0.83685182
  418      -0.61104886       0.58489117      -0.98658586       0.94350496
  419      -1.14187084       1.07729850      -0.20261794      -0.27119071
  420      -0.91646103       0.07804204       0.70970983      -1.10876126
  421      -0.09653343      -1.02587563       1.15473202      -0.42882352
  422       0.78032124      -0.74209272       0.85649900       0.82815479
  423       1.15892963       0.52922677       0.01828135       0.97749730
  424       0.81307446       1.09886398      -0.82786393      -0.15838862
  425      -0.03298053       0.24024697      -1.16234903      -1.08128060
  426      -0.85946052      -0.91823065      -0.78851442      -0.61274860
  427      -1.16882906      -0.90421514       0.06284451       0.62555688
  428      -0.77829419       0.24037942       0.87938797       1.06872998
  429       0.07603669       1.07710431       1.17433813       0.18447318
  430       0.88429492       0.58763359       0.77684772      -0.92100491
  431       1.17261660      -0.61491321      -0.07055538      -0.90604014
  432       0.78446877      -1.08220447      -0.86803902       0.19745280
  433      -0.04121364      -0.26863281      -1.16273705       1.07387630
  434      -0.82937341       0.86629084      -0.80541568       0.70144172
  435      -1.14880761       1.01279680      -0.01333112      -0.48305675
  436      -0.84193087       0.01022574       0.77270249      -1.12827742
  437      -0.08913677      -1.00910525       1.13503047      -0.51429735
  438       0.70421585      -0.91667203       0.89237773       0.66819858
  439       1.12367425       0.17382712       0.17980677       1.11975110
  440       0.95298036       1.06889331      -0.62991755       0.36267986
  441       0.27787719       0.81375278      -1.11579253      -0.77112314
  442      -0.55586281      -0.29682676      -1.01824014      -1.07010672
  443      -1.11064988      -1.07166609      -0.37446804      -0.23832830
  444      -1.07987809      -0.70571812       0.48683373       0.82331835
  445      -0.46075566       0.39016544       1.10359568       0.99829002
  446       0.42319367       1.05478819       1.12784710       0.12379612
  447       1.08609394       0.60265162       0.53190777      -0.86793983
  448       1.15452650      -0.48008726      -0.35949327      -0.94147944
  449       0.58992305      -1.06253240      -1.04945246      -0.02647965
  450      -0.28718899      -0.54066260      -1.15869563       0.92825778
  451      -0.98948157       0.55411718      -0.64230096       0.93827689
  452      -1.14572255       1.10738498       0.19941824      -0.01700247
  453      -0.69760715       0.55063404       0.90813314      -0.98207591
  454       0.09401880      -0.57356519       1.12398255      -0.98887723
  455       0.81140699      -1.15776377       0.76151748      -0.01817015
  456       1.10078693      -0.62412844       0.02683985       0.98845627
  457       0.83568051       0.51646277      -0.70595534       1.05620265
  458       0.15876105       1.17134214      -1.08041690       0.12036522
  459      -0.59719843       0.72270927      -0.91859875      -0.92534034
  460      -1.06429055      -0.39369881      -0.29651945      -1.09699421
  461      -1.00644849      -1.12407683       0.48921310      -0.25143761
  462      -0.43407234      -0.80134079       1.05135614       0.80194623
  463       0.38493617       0.24450851       1.09291320       1.08471717
  464       1.03771267       1.02553243       0.56447791       0.36309402
  465       1.16907526       0.83245320      -0.28542320      -0.66170577
  466       0.68101116      -0.12084001      -1.01613407      -1.03350116
  467      -0.18868995      -0.92634511      -1.22464734      -0.43075953
  468      -0.97694586      -0.84018919      -0.77917920       0.55818825
  469      -1.25061696       0.03798677       0.08957541       1.00275843
  470      -0.85818760       0.87725555       0.91055790       0.49381804
  471      -0.01855399       0.89214606       1.24181066      -0.49058250
  472       0.81056575       0.06178855       0.92055605      -1.03478208
  473       1.19787640      -0.85641274       0.14097324      -0.62514985
  474       0.97008449      -1.01715841      -0.67563592       0.38324591
  475       0.27924421      -0.25211771      -1.12217732       1.08545305
  476      -0.50936836       0.77428707      -1.00943228       0.83731907
  477      -1.01965211       1.15162299      -0.43057196      -0.16649171
  478      -1.03885382       0.52945518       0.31857486      -1.05735692
  479      -0.58888485      -0.56832786       0.89506317      -1.05266915
  480       0.11137410      -1.19585585       1.05649276      -0.14277090
  481       0.75257993      -0.80786756       0.74656561       0.89590583
  482       1.05967616       0.26504690       0.10378234       1.17264602
  483       0.89566694       1.10216286      -0.59642537       0.45423693
