   1890    0.999998368393E+000     0.000000000000E+000     0.180643584939E-002     0.000000000000E+000    -0.180643584939E-002     0.000000000000E+000     0.999998368393E+000     0.000000000000E+000
   1891    0.999998841103E+000     0.000000000000E+000     0.152242989665E-002     0.000000000000E+000    -0.152242989665E-002     0.000000000000E+000     0.999998841103E+000     0.000000000000E+000
   1892    0.999999256909E+000     0.000000000000E+000     0.121909062139E-002     0.000000000000E+000    -0.121909062139E-002     0.000000000000E+000     0.999999256909E+000     0.000000000000E+000
   1893    0.999999583664E+000     0.000000000000E+000     0.912508810671E-003     0.000000000000E+000    -0.912508810671E-003     0.000000000000E+000     0.999999583664E+000     0.000000000000E+000
   1894    0.999999806850E+000     0.000000000000E+000     0.621529588337E-003     0.000000000000E+000    -0.621529588337E-003     0.000000000000E+000     0.999999806850E+000     0.000000000000E+000
   1895    0.999999933817E+000     0.000000000000E+000     0.363821067137E-003     0.000000000000E+000    -0.363821067137E-003     0.000000000000E+000     0.999999933817E+000     0.000000000000E+000
   1896    0.999999988432E+000     0.000000000000E+000     0.152104299232E-003     0.000000000000E+000    -0.152104299232E-003     0.000000000000E+000     0.999999988432E+000     0.000000000000E+000
   1897    0.999999999991E+000     0.000000000000E+000     0.423792204219E-005     0.000000000000E+000    -0.423792204220E-005     0.000000000000E+000     0.999999999991E+000     0.000000000000E+000
   1898    0.999999997273E+000     0.000000000000E+000    -0.738577416144E-004     0.000000000000E+000     0.738577416144E-004     0.000000000000E+000     0.999999997273E+000     0.000000000000E+000
   1899    0.999999997061E+000     0.000000000000E+000    -0.766631415340E-004     0.000000000000E+000     0.766631415341E-004     0.000000000000E+000     0.999999997061E+000     0.000000000000E+000
   1900    0.999999999969E+000     0.000000000000E+000    -0.787760925263E-005     0.000000000000E+000     0.787760925258E-005     0.000000000000E+000     0.999999999969E+000     0.000000000000E+000
   1901    0.999999992625E+000     0.000000000000E+000     0.121451547633E-003     0.000000000000E+000    -0.121451547633E-003     0.000000000000E+000     0.999999992625E+000     0.000000000000E+000
   1902    0.999999954480E+000     0.000000000000E+000     0.301727311513E-003     0.000000000000E+000    -0.301727311513E-003     0.000000000000E+000     0.999999954480E+000     0.000000000000E+000
   1903    0.999999868867E+000     0.000000000000E+000     0.512119878839E-003     0.000000000000E+000    -0.512119878839E-003     0.000000000000E+000     0.999999868867E+000     0.000000000000E+000
   1904    0.999999732249E+000     0.000000000000E+000     0.731780197925E-003     0.000000000000E+000    -0.731780197926E-003     0.000000000000E+000     0.999999732249E+000     0.000000000000E+000
   1905    0.999999557242E+000     0.000000000000E+000     0.941018729234E-003     0.000000000000E+000    -0.941018729234E-003     0.000000000000E+000     0.999999557242E+000     0.000000000000E+000
   1906    0.999999375028E+000     0.000000000000E+000     0.111800879922E-002     0.000000000000E+000    -0.111800879922E-002     0.000000000000E+000     0.999999375028E+000     0.000000000000E+000
   1907    0.999999219680E+000     0.000000000000E+000     0.124925564606E-002     0.000000000000E+000    -0.124925564606E-002     0.000000000000E+000     0.999999219680E+000     0.000000000000E+000
   1908    0.999999126749E+000     0.000000000000E+000     0.132155263418E-002     0.000000000000E+000    -0.132155263418E-002     0.000000000000E+000     0.999999126749E+000     0.000000000000E+000
   1909    0.999999107804E+000     0.000000000000E+000     0.133581126948E-002     0.000000000000E+000    -0.133581126948E-002     0.000000000000E+000     0.999999107804E+000     0.000000000000E+000
   1910    0.999999167706E+000     0.000000000000E+000     0.129018877658E-002     0.000000000000E+000    -0.129018877658E-002     0.000000000000E+000     0.999999167706E+000     0.000000000000E+000
   1911    0.999999285417E+000     0.000000000000E+000     0.119547712694E-002     0.000000000000E+000    -0.119547712694E-002     0.000000000000E+000     0.999999285417E+000     0.000000000000E+000
   1912    0.999999429265E+000     0.000000000000E+000     0.106839581785E-002     0.000000000000E+000    -0.106839581785E-002     0.000000000000E+000     0.999999429265E+000     0.000000000000E+000
   1913    0.999999568119E+000     0.000000000000E+000     0.929387512097E-003     0.000000000000E+000    -0.929387512097E-003     0.000000000000E+000     0.999999568119E+000     0.000000000000E+000
   1914    0.999999683093E+000     0.000000000000E+000     0.796124564934E-003     0.000000000000E+000    -0.796124564934E-003     0.000000000000E+000     0.999999683093E+000     0.000000000000E+000
   1915    0.999999760236E+000     0.000000000000E+000     0.692479494766E-003     0.000000000000E+000    -0.692479494766E-003     0.000000000000E+000     0.999999760236E+000     0.000000000000E+000
   1916    0.999999799018E+000     0.000000000000E+000     0.634005887947E-003     0.000000000000E+000    -0.634005887947E-003     0.000000000000E+000     0.999999799018E+000     0.000000000000E+000
   1917    0.999999797965E+000     0.000000000000E+000     0.635664375459E-003     0.000000000000E+000    -0.635664375459E-003     0.000000000000E+000     0.999999797965E+000     0.000000000000E+000
   1918    0.999999754855E+000     0.000000000000E+000     0.700207695071E-003     0.000000000000E+000    -0.700207695071E-003     0.000000000000E+000     0.999999754855E+000     0.000000000000E+000
   1919    0.999999656041E+000     0.000000000000E+000     0.829407948964E-003     0.000000000000E+000    -0.829407948964E-003     0.000000000000E+000     0.999999656041E+000     0.000000000000E+000
   1920    0.999999490870E+000     0.000000000000E+000     0.100908904813E-002     0.000000000000E+000    -0.100908904813E-002     0.000000000000E+000     0.999999490870E+000     0.000000000000E+000
   1921    0.999999249639E+000     0.000000000000E+000     0.122503976052E-002     0.000000000000E+000    -0.122503976052E-002     0.000000000000E+000     0.999999249639E+000     0.000000000000E+000
   1922    0.999998937169E+000     0.000000000000E+000     0.145796479539E-002     0.000000000000E+000    -0.145796479539E-002     0.000000000000E+000     0.999998937169E+000     0.000000000000E+000
   1923    0.999998577161E+000     0.000000000000E+000     0.168691334701E-002     0.000000000000E+000    -0.168691334701E-002     0.000000000000E+000     0.999998577161E+000     0.000000000000E+000
   1924    0.999998205484E+000     0.000000000000E+000     0.189447346458E-002     0.000000000000E+000    -0.189447346458E-002     0.000000000000E+000     0.999998205484E+000     0.000000000000E+000
   1925    0.999997863687E+000     0.000000000000E+000     0.206703205221E-002     0.000000000000E+000    -0.206703205221E-002     0.000000000000E+000     0.999997863687E+000     0.000000000000E+000
   1926    0.999997583531E+000     0.000000000000E+000     0.219839311383E-002     0.000000000000E+000    -0.219839311383E-002     0.000000000000E+000     0.999997583531E+000     0.000000000000E+000
   1927    0.999997396421E+000     0.000000000000E+000     0.228191813573E-002     0.000000000000E+000    -0.228191813573E-002     0.000000000000E+000     0.999997396421E+000     0.000000000000E+000
   1928    0.999997316298E+000     0.000000000000E+000     0.231676441705E-002     0.000000000000E+000    -0.231676441705E-002     0.000000000000E+000     0.999997316298E+000     0.000000000000E+000
